<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MOEX.FIXP:TQBR,D,20220427,000000,407.0000000,407.0000000,381.0000000,389.5000000,142146
MOEX.FIXP:TQBR,D,20220428,000000,391.0000000,391.9000000,380.0000000,380.7000000,89132
MOEX.FIXP:TQBR,D,20220429,000000,384.9000000,384.9000000,379.0000000,380.3000000,31757
MOEX.FIXP:TQBR,D,20220504,000000,381.2000000,387.6000000,368.0000000,368.6000000,44999
MOEX.FIXP:TQBR,D,20220505,000000,370.7000000,374.3000000,360.9000000,365.8000000,51081
MOEX.FIXP:TQBR,D,20220506,000000,365.9000000,370.8000000,352.0000000,357.8000000,43512
MOEX.FIXP:TQBR,D,20220511,000000,355.0000000,362.9000000,350.4000000,352.7000000,46661
MOEX.FIXP:TQBR,D,20220512,000000,354.9000000,354.9000000,330.0000000,333.2000000,47785
MOEX.FIXP:TQBR,D,20220513,000000,343.0000000,355.0000000,325.0000000,345.6000000,28842
MOEX.FIXP:TQBR,D,20220516,000000,346.0000000,368.0000000,340.7000000,358.1000000,47054
MOEX.FIXP:TQBR,D,20220517,000000,367.0000000,378.8000000,357.8000000,370.7000000,50253
MOEX.FIXP:TQBR,D,20220518,000000,370.5000000,384.5000000,364.3000000,364.3000000,78410
MOEX.FIXP:TQBR,D,20220519,000000,364.3000000,368.1000000,351.0000000,357.1000000,32404
MOEX.FIXP:TQBR,D,20220520,000000,362.4000000,362.4000000,340.5000000,346.8000000,79490
MOEX.FIXP:TQBR,D,20220523,000000,348.0000000,348.2000000,334.0000000,334.3000000,37862
MOEX.FIXP:TQBR,D,20220524,000000,334.7000000,347.9000000,327.0000000,340.0000000,45262
MOEX.FIXP:TQBR,D,20220525,000000,340.1000000,347.9000000,328.9000000,339.0000000,38364
MOEX.FIXP:TQBR,D,20220526,000000,342.8000000,350.0000000,336.2000000,340.2000000,49350
MOEX.FIXP:TQBR,D,20220527,000000,340.3000000,344.9000000,335.0000000,340.4000000,37050
MOEX.FIXP:TQBR,D,20220530,000000,341.0000000,344.4000000,330.0000000,332.5000000,39760
MOEX.FIXP:TQBR,D,20220531,000000,332.5000000,336.0000000,315.0000000,325.5000000,48307
MOEX.FIXP:TQBR,D,20220601,000000,325.5000000,338.8000000,318.8000000,331.9000000,31128
MOEX.FIXP:TQBR,D,20220602,000000,331.8000000,338.9000000,325.0000000,328.3000000,47185
MOEX.FIXP:TQBR,D,20220603,000000,325.0000000,342.8000000,312.0000000,321.1000000,41007
MOEX.FIXP:TQBR,D,20220606,000000,320.0000000,329.0000000,299.5000000,301.2000000,51091
MOEX.FIXP:TQBR,D,20220607,000000,301.9000000,309.9000000,291.3000000,307.8000000,37667
MOEX.FIXP:TQBR,D,20220608,000000,308.0000000,324.0000000,306.1000000,314.7000000,72674
MOEX.FIXP:TQBR,D,20220609,000000,308.0000000,318.7000000,296.1000000,301.2000000,56359
MOEX.FIXP:TQBR,D,20220610,000000,297.0000000,314.1000000,295.0000000,297.9000000,89466
MOEX.FIXP:TQBR,D,20220614,000000,299.8000000,303.0000000,290.1000000,293.5000000,48080
MOEX.FIXP:TQBR,D,20220615,000000,294.9000000,303.1000000,290.0000000,297.7000000,40705
MOEX.FIXP:TQBR,D,20220616,000000,305.0000000,305.2000000,298.0000000,302.6000000,67857
MOEX.FIXP:TQBR,D,20220617,000000,300.7000000,305.8000000,298.3000000,299.1000000,32438
MOEX.FIXP:TQBR,D,20220620,000000,299.0000000,301.3000000,295.0000000,297.0000000,30310
MOEX.FIXP:TQBR,D,20220621,000000,297.0000000,301.5000000,291.5000000,294.0000000,34404
MOEX.FIXP:TQBR,D,20220622,000000,294.1000000,295.6000000,288.4000000,290.4000000,25996
MOEX.FIXP:TQBR,D,20220623,000000,293.1000000,293.7000000,285.0000000,288.1000000,43473
MOEX.FIXP:TQBR,D,20220624,000000,288.1000000,291.5000000,281.0000000,282.1000000,70771
MOEX.FIXP:TQBR,D,20220627,000000,283.1000000,292.6000000,277.7000000,292.5000000,66252
MOEX.FIXP:TQBR,D,20220628,000000,292.6000000,316.0000000,288.0000000,304.0000000,107512
MOEX.FIXP:TQBR,D,20220629,000000,300.8000000,310.8000000,291.5000000,298.6000000,96894
MOEX.FIXP:TQBR,D,20220630,000000,308.4000000,308.4000000,272.0000000,298.0000000,73487
MOEX.FIXP:TQBR,D,20220701,000000,298.0000000,306.9000000,288.0000000,302.0000000,55366
MOEX.FIXP:TQBR,D,20220704,000000,302.0000000,312.0000000,285.0000000,289.6000000,118551
MOEX.FIXP:TQBR,D,20220705,000000,289.8000000,296.0000000,285.1000000,291.1000000,68288
MOEX.FIXP:TQBR,D,20220706,000000,296.4000000,297.1000000,288.2000000,291.0000000,45521
MOEX.FIXP:TQBR,D,20220707,000000,288.1000000,307.8000000,284.1000000,305.1000000,83893
MOEX.FIXP:TQBR,D,20220708,000000,307.0000000,320.0000000,301.0000000,317.5000000,123837
MOEX.FIXP:TQBR,D,20220711,000000,310.1000000,318.4000000,301.8000000,305.9000000,50132
MOEX.FIXP:TQBR,D,20220712,000000,304.9000000,306.0000000,294.5000000,298.4000000,38619
MOEX.FIXP:TQBR,D,20220713,000000,299.0000000,304.7000000,287.0000000,287.5000000,46040
MOEX.FIXP:TQBR,D,20220714,000000,287.5000000,294.0000000,285.0000000,286.4000000,35136
MOEX.FIXP:TQBR,D,20220715,000000,287.1000000,292.1000000,286.0000000,288.4000000,20170
MOEX.FIXP:TQBR,D,20220718,000000,290.1000000,294.0000000,285.7000000,289.0000000,31386
MOEX.FIXP:TQBR,D,20220719,000000,290.4000000,299.0000000,280.6000000,295.0000000,70690
MOEX.FIXP:TQBR,D,20220720,000000,298.0000000,301.3000000,287.1000000,289.3000000,38336
MOEX.FIXP:TQBR,D,20220721,000000,295.1000000,297.0000000,283.5000000,294.8000000,38783
MOEX.FIXP:TQBR,D,20220722,000000,297.0000000,305.9000000,296.0000000,300.7000000,51808
MOEX.FIXP:TQBR,D,20220725,000000,302.0000000,319.8000000,297.1000000,316.6000000,82312
MOEX.FIXP:TQBR,D,20220726,000000,319.7000000,331.2000000,315.0000000,331.2000000,116853
MOEX.FIXP:TQBR,D,20220727,000000,355.0000000,362.0000000,331.2000000,340.3000000,306848
MOEX.FIXP:TQBR,D,20220728,000000,348.9000000,350.0000000,328.0000000,333.9000000,84769
MOEX.FIXP:TQBR,D,20220729,000000,335.9000000,345.9000000,334.1000000,342.0000000,119589
MOEX.FIXP:TQBR,D,20220801,000000,342.0000000,344.7000000,327.0000000,328.9000000,62996
MOEX.FIXP:TQBR,D,20220802,000000,328.9000000,344.0000000,328.7000000,328.7000000,78520
MOEX.FIXP:TQBR,D,20220803,000000,333.0000000,339.3000000,322.5000000,330.5000000,29920
MOEX.FIXP:TQBR,D,20220804,000000,331.2000000,334.3000000,320.0000000,323.9000000,49930
MOEX.FIXP:TQBR,D,20220805,000000,324.9000000,324.9000000,310.5000000,312.3000000,50370
MOEX.FIXP:TQBR,D,20220808,000000,314.2000000,332.5000000,306.0000000,329.4000000,69483
MOEX.FIXP:TQBR,D,20220809,000000,331.4000000,344.0000000,329.4000000,339.3000000,97187
MOEX.FIXP:TQBR,D,20220810,000000,339.5000000,356.9000000,338.0000000,350.9000000,129226
MOEX.FIXP:TQBR,D,20220811,000000,355.9000000,389.0000000,351.4000000,375.0000000,213420
MOEX.FIXP:TQBR,D,20220812,000000,375.0000000,375.9000000,356.6000000,367.0000000,45390
MOEX.FIXP:TQBR,D,20220815,000000,367.2000000,393.9000000,367.1000000,388.4000000,176284
MOEX.FIXP:TQBR,D,20220816,000000,391.2000000,399.6000000,372.9000000,384.5000000,144920
MOEX.FIXP:TQBR,D,20220817,000000,384.0000000,389.7000000,373.2000000,378.2000000,33630
MOEX.FIXP:TQBR,D,20220818,000000,379.5000000,380.5000000,367.0000000,370.9000000,50718
MOEX.FIXP:TQBR,D,20220819,000000,366.9000000,369.6000000,360.0000000,361.5000000,32900
MOEX.FIXP:TQBR,D,20220822,000000,361.6000000,379.0000000,361.1000000,378.0000000,36122
MOEX.FIXP:TQBR,D,20220823,000000,379.0000000,385.0000000,365.0000000,365.9000000,103689
MOEX.FIXP:TQBR,D,20220824,000000,366.1000000,369.9000000,360.5000000,361.7000000,58051
MOEX.FIXP:TQBR,D,20220825,000000,362.5000000,365.0000000,360.0000000,361.1000000,34894
MOEX.FIXP:TQBR,D,20220826,000000,364.5000000,365.0000000,361.1000000,364.0000000,25595
MOEX.FIXP:TQBR,D,20220829,000000,364.0000000,380.0000000,364.0000000,380.0000000,102534
MOEX.FIXP:TQBR,D,20220830,000000,381.1000000,389.6000000,380.0000000,380.1000000,96569
MOEX.FIXP:TQBR,D,20220831,000000,381.0000000,385.0000000,360.2000000,375.9000000,64754
MOEX.FIXP:TQBR,D,20220901,000000,379.0000000,380.0000000,374.4000000,376.2000000,20693
MOEX.FIXP:TQBR,D,20220902,000000,379.8000000,381.9000000,376.3000000,381.9000000,30510
MOEX.FIXP:TQBR,D,20220905,000000,382.0000000,390.0000000,378.0000000,389.8000000,37325
MOEX.FIXP:TQBR,D,20220906,000000,389.8000000,391.0000000,353.0000000,371.8000000,72156
MOEX.FIXP:TQBR,D,20220907,000000,372.1000000,379.0000000,372.1000000,373.5000000,17605
MOEX.FIXP:TQBR,D,20220908,000000,373.4000000,373.9000000,368.0000000,372.9000000,16853
MOEX.FIXP:TQBR,D,20220909,000000,374.9000000,378.6000000,370.4000000,375.0000000,16055
MOEX.FIXP:TQBR,D,20220912,000000,379.6000000,382.0000000,375.0000000,380.2000000,20792
MOEX.FIXP:TQBR,D,20220913,000000,377.8000000,387.0000000,350.0000000,376.6000000,68648
MOEX.FIXP:TQBR,D,20220914,000000,375.5000000,380.5000000,368.1000000,376.4000000,46165
MOEX.FIXP:TQBR,D,20220915,000000,375.0000000,386.9000000,373.0000000,376.8000000,58369
MOEX.FIXP:TQBR,D,20220916,000000,385.8000000,385.8000000,378.0000000,385.7000000,63836
MOEX.FIXP:TQBR,D,20220919,000000,389.0000000,406.6000000,369.4000000,391.9000000,366231
MOEX.FIXP:TQBR,D,20220920,000000,393.5000000,393.5000000,335.0000000,366.0000000,182447
MOEX.FIXP:TQBR,D,20220921,000000,319.5000000,358.0000000,296.1000000,335.9000000,83638
MOEX.FIXP:TQBR,D,20220922,000000,339.9000000,356.7000000,337.5000000,344.0000000,45587
MOEX.FIXP:TQBR,D,20220923,000000,343.0000000,346.9000000,321.6000000,325.9000000,62211
MOEX.FIXP:TQBR,D,20220926,000000,320.0000000,323.4000000,292.0000000,296.0000000,83015
MOEX.FIXP:TQBR,D,20220927,000000,303.0000000,321.8000000,300.1000000,312.0000000,42585
MOEX.FIXP:TQBR,D,20220928,000000,311.0000000,315.0000000,305.8000000,309.9000000,48454
MOEX.FIXP:TQBR,D,20220929,000000,309.5000000,313.8000000,295.6000000,300.7000000,59794
MOEX.FIXP:TQBR,D,20220930,000000,305.0000000,308.0000000,260.7000000,283.5000000,410613
MOEX.FIXP:TQBR,D,20221003,000000,288.9000000,309.3000000,275.4000000,306.4000000,163810
MOEX.FIXP:TQBR,D,20221004,000000,312.9000000,313.6000000,295.0000000,301.6000000,87478
MOEX.FIXP:TQBR,D,20221005,000000,302.9000000,305.9000000,277.0000000,303.5000000,133537
MOEX.FIXP:TQBR,D,20221006,000000,303.7000000,313.5000000,302.2000000,311.4000000,99328
MOEX.FIXP:TQBR,D,20221007,000000,311.1000000,315.0000000,292.4000000,300.8000000,54336
MOEX.FIXP:TQBR,D,20221010,000000,277.5000000,307.9000000,277.5000000,305.1000000,77246
MOEX.FIXP:TQBR,D,20221011,000000,307.8000000,340.0000000,304.3000000,337.9000000,138604
MOEX.FIXP:TQBR,D,20221012,000000,348.8000000,357.9000000,330.3000000,343.1000000,131403
MOEX.FIXP:TQBR,D,20221013,000000,349.8000000,349.8000000,330.0000000,337.6000000,57352
MOEX.FIXP:TQBR,D,20221014,000000,339.5000000,340.0000000,330.6000000,339.0000000,23083
MOEX.FIXP:TQBR,D,20221017,000000,339.1000000,350.0000000,336.5000000,349.2000000,67223
MOEX.FIXP:TQBR,D,20221018,000000,350.0000000,352.0000000,328.0000000,334.3000000,74985
MOEX.FIXP:TQBR,D,20221019,000000,333.9000000,344.1000000,330.0000000,341.0000000,41782
MOEX.FIXP:TQBR,D,20221020,000000,341.1000000,343.1000000,336.8000000,340.3000000,29247
MOEX.FIXP:TQBR,D,20221021,000000,338.0000000,349.6000000,335.1000000,348.7000000,59663
MOEX.FIXP:TQBR,D,20221024,000000,352.6000000,359.8000000,345.5000000,352.0000000,75334
MOEX.FIXP:TQBR,D,20221025,000000,354.0000000,358.4000000,348.6000000,357.8000000,134517
MOEX.FIXP:TQBR,D,20221026,000000,367.6000000,368.6000000,348.0000000,367.0000000,122865
MOEX.FIXP:TQBR,D,20221027,000000,378.0000000,378.0000000,361.0000000,364.7000000,169641
MOEX.FIXP:TQBR,D,20221028,000000,366.0000000,371.1000000,360.2000000,364.0000000,83772
MOEX.FIXP:TQBR,D,20221031,000000,364.0000000,370.6000000,363.0000000,366.4000000,38092
MOEX.FIXP:TQBR,D,20221101,000000,368.8000000,368.8000000,361.3000000,364.5000000,66773
MOEX.FIXP:TQBR,D,20221102,000000,364.1000000,364.8000000,350.4000000,356.8000000,33947
MOEX.FIXP:TQBR,D,20221103,000000,356.0000000,357.9000000,350.0000000,354.8000000,23395
MOEX.FIXP:TQBR,D,20221107,000000,355.0000000,364.1000000,354.0000000,361.9000000,88018
MOEX.FIXP:TQBR,D,20221108,000000,363.5000000,365.1000000,356.7000000,361.6000000,69957
MOEX.FIXP:TQBR,D,20221109,000000,361.0000000,363.0000000,350.0000000,351.6000000,34438
MOEX.FIXP:TQBR,D,20221110,000000,354.4000000,357.8000000,351.0000000,356.0000000,32379
MOEX.FIXP:TQBR,D,20221111,000000,358.9000000,360.0000000,352.5000000,353.5000000,33123
MOEX.FIXP:TQBR,D,20221114,000000,354.0000000,361.2000000,353.5000000,356.0000000,51740
MOEX.FIXP:TQBR,D,20221115,000000,356.0000000,357.5000000,315.1000000,341.0000000,92569
MOEX.FIXP:TQBR,D,20221116,000000,342.0000000,354.9000000,341.5000000,351.5000000,24765
MOEX.FIXP:TQBR,D,20221117,000000,351.1000000,357.9000000,348.6000000,353.3000000,35087
MOEX.FIXP:TQBR,D,20221118,000000,353.3000000,356.0000000,350.0000000,350.3000000,15140
MOEX.FIXP:TQBR,D,20221121,000000,350.2000000,351.6000000,343.3000000,346.0000000,22206
MOEX.FIXP:TQBR,D,20221122,000000,346.0000000,353.0000000,344.1000000,350.1000000,16386
MOEX.FIXP:TQBR,D,20221123,000000,350.0000000,352.4000000,348.0000000,350.7000000,17063
MOEX.FIXP:TQBR,D,20221124,000000,350.0000000,356.6000000,346.0000000,351.2000000,22442
MOEX.FIXP:TQBR,D,20221125,000000,351.1000000,353.4000000,347.6000000,349.1000000,11883
