<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MOEX.GLTR:TQBR,D,20211116,000000,595.6500000,607.4500000,591.1500000,597.7500000,82190
MOEX.GLTR:TQBR,D,20211117,000000,600.1000000,603.6000000,583.0000000,588.3500000,139870
MOEX.GLTR:TQBR,D,20211118,000000,588.4000000,592.4500000,577.0000000,579.3000000,122750
MOEX.GLTR:TQBR,D,20211119,000000,579.0000000,586.9500000,567.7500000,581.0000000,180430
MOEX.GLTR:TQBR,D,20211122,000000,587.0000000,587.1500000,560.0000000,569.8000000,333400
MOEX.GLTR:TQBR,D,20211123,000000,569.0000000,600.9500000,561.2500000,600.0000000,207970
MOEX.GLTR:TQBR,D,20211124,000000,600.5000000,605.2000000,570.0500000,581.8000000,261520
MOEX.GLTR:TQBR,D,20211125,000000,581.8000000,586.0000000,570.0000000,572.5000000,104530
MOEX.GLTR:TQBR,D,20211126,000000,570.0500000,571.4500000,546.1500000,553.0500000,289280
MOEX.GLTR:TQBR,D,20211129,000000,554.9000000,568.0000000,530.2000000,542.9500000,874920
MOEX.GLTR:TQBR,D,20211130,000000,543.2000000,545.0000000,524.6000000,529.9000000,570730
MOEX.GLTR:TQBR,D,20211201,000000,534.9000000,545.8000000,528.8500000,542.0000000,461970
MOEX.GLTR:TQBR,D,20211202,000000,548.2000000,548.2000000,532.0500000,540.9500000,284450
MOEX.GLTR:TQBR,D,20211203,000000,548.3500000,584.4500000,541.5500000,569.2500000,671930
MOEX.GLTR:TQBR,D,20211206,000000,569.2500000,589.7500000,559.6500000,577.0500000,330830
MOEX.GLTR:TQBR,D,20211207,000000,577.0000000,591.3000000,573.2000000,586.9500000,255940
MOEX.GLTR:TQBR,D,20211208,000000,586.8500000,596.4500000,570.0000000,579.5000000,209530
MOEX.GLTR:TQBR,D,20211209,000000,577.8500000,583.0500000,567.0500000,580.5500000,187620
MOEX.GLTR:TQBR,D,20211210,000000,573.6000000,580.0000000,551.0000000,563.0000000,194510
MOEX.GLTR:TQBR,D,20211213,000000,569.2500000,580.0000000,532.7000000,543.0500000,234660
MOEX.GLTR:TQBR,D,20211214,000000,537.0000000,568.9500000,519.7500000,553.2500000,361850
MOEX.GLTR:TQBR,D,20211215,000000,556.9500000,583.0000000,544.8500000,578.3000000,281080
MOEX.GLTR:TQBR,D,20211216,000000,568.2000000,595.1000000,563.1500000,577.6000000,416800
MOEX.GLTR:TQBR,D,20211217,000000,570.5500000,584.0000000,565.9500000,581.9500000,114570
MOEX.GLTR:TQBR,D,20211220,000000,585.0000000,585.0000000,559.1500000,576.4500000,249850
MOEX.GLTR:TQBR,D,20211221,000000,581.0000000,597.9500000,567.8500000,589.9000000,507330
MOEX.GLTR:TQBR,D,20211222,000000,592.9000000,621.6000000,580.0000000,608.3500000,533270
MOEX.GLTR:TQBR,D,20211223,000000,614.7000000,614.7000000,591.0500000,595.2500000,450910
MOEX.GLTR:TQBR,D,20211224,000000,597.1500000,616.0000000,591.2000000,611.8000000,301100
MOEX.GLTR:TQBR,D,20211227,000000,614.0000000,627.7000000,609.0000000,614.0000000,218130
MOEX.GLTR:TQBR,D,20211228,000000,619.9500000,636.0000000,609.2000000,621.0000000,252860
MOEX.GLTR:TQBR,D,20211229,000000,626.5000000,639.0000000,612.0000000,638.9000000,532160
MOEX.GLTR:TQBR,D,20211230,000000,638.4500000,649.5000000,632.0000000,638.0000000,424900
MOEX.GLTR:TQBR,D,20220103,000000,640.0000000,647.9000000,623.0000000,628.5500000,87830
MOEX.GLTR:TQBR,D,20220104,000000,624.2500000,644.2500000,616.6500000,633.5000000,156610
MOEX.GLTR:TQBR,D,20220105,000000,642.5500000,642.5500000,600.1000000,607.9000000,163920
MOEX.GLTR:TQBR,D,20220106,000000,601.1500000,628.4000000,588.5000000,625.0000000,222330
MOEX.GLTR:TQBR,D,20220110,000000,617.5500000,635.0000000,601.4000000,605.6000000,246650
MOEX.GLTR:TQBR,D,20220111,000000,609.6500000,610.7500000,600.0000000,610.0000000,166130
MOEX.GLTR:TQBR,D,20220112,000000,609.0000000,612.4000000,601.5000000,608.0000000,162260
MOEX.GLTR:TQBR,D,20220113,000000,609.3000000,613.5500000,591.0000000,603.0000000,200450
MOEX.GLTR:TQBR,D,20220114,000000,607.0000000,607.0000000,562.0000000,569.7500000,782210
MOEX.GLTR:TQBR,D,20220117,000000,582.0000000,587.0000000,551.0000000,557.5000000,562240
MOEX.GLTR:TQBR,D,20220118,000000,559.0000000,563.2000000,530.5000000,545.0000000,577800
MOEX.GLTR:TQBR,D,20220119,000000,549.0000000,570.2000000,531.2000000,565.1000000,590650
MOEX.GLTR:TQBR,D,20220120,000000,574.9500000,580.8500000,548.2500000,559.4000000,454830
MOEX.GLTR:TQBR,D,20220121,000000,560.0000000,560.0000000,534.7000000,538.9500000,518480
MOEX.GLTR:TQBR,D,20220124,000000,538.8000000,544.0000000,488.0000000,508.3500000,1002540
MOEX.GLTR:TQBR,D,20220125,000000,508.3500000,525.0000000,492.9000000,520.0000000,457610
MOEX.GLTR:TQBR,D,20220126,000000,518.0000000,527.0000000,501.0000000,504.0000000,356060
MOEX.GLTR:TQBR,D,20220127,000000,503.7500000,529.2000000,495.8000000,521.9000000,674320
MOEX.GLTR:TQBR,D,20220128,000000,528.2000000,533.0500000,513.0000000,524.0000000,560290
MOEX.GLTR:TQBR,D,20220131,000000,529.7500000,550.0000000,526.1500000,542.0500000,258070
MOEX.GLTR:TQBR,D,20220201,000000,540.2500000,547.0000000,530.5500000,534.3500000,228940
MOEX.GLTR:TQBR,D,20220202,000000,541.5000000,551.8000000,534.0000000,547.1500000,321400
MOEX.GLTR:TQBR,D,20220203,000000,547.1500000,551.6000000,531.0500000,532.9500000,168790
MOEX.GLTR:TQBR,D,20220204,000000,537.5000000,540.6500000,520.1500000,531.0000000,225960
MOEX.GLTR:TQBR,D,20220207,000000,531.0000000,536.9500000,521.1000000,531.9500000,91520
MOEX.GLTR:TQBR,D,20220208,000000,530.0000000,541.8000000,525.0000000,541.5000000,206120
MOEX.GLTR:TQBR,D,20220209,000000,541.9500000,563.6000000,538.0000000,545.8500000,539510
MOEX.GLTR:TQBR,D,20220210,000000,542.0000000,547.0000000,532.2000000,538.2500000,390610
MOEX.GLTR:TQBR,D,20220211,000000,535.0000000,540.0000000,510.7500000,520.0500000,225990
MOEX.GLTR:TQBR,D,20220214,000000,510.0000000,536.1000000,505.0000000,531.6000000,292200
MOEX.GLTR:TQBR,D,20220215,000000,525.0000000,549.0000000,520.5000000,542.7500000,246720
MOEX.GLTR:TQBR,D,20220216,000000,544.5500000,550.0000000,536.0000000,548.0000000,216080
MOEX.GLTR:TQBR,D,20220217,000000,546.0500000,546.1000000,525.3500000,528.0500000,192900
MOEX.GLTR:TQBR,D,20220218,000000,529.0000000,540.0000000,509.8500000,519.0000000,373970
MOEX.GLTR:TQBR,D,20220221,000000,517.0000000,535.0000000,439.9500000,467.9500000,895280
MOEX.GLTR:TQBR,D,20220222,000000,467.9500000,519.7000000,449.4500000,501.0000000,883300
MOEX.GLTR:TQBR,D,20220224,000000,446.0000000,469.9500000,325.0000000,409.4500000,481390
MOEX.GLTR:TQBR,D,20220225,000000,362.0000000,465.0000000,347.1500000,362.5000000,966361
MOEX.GLTR:TQBR,D,20220329,000000,349.0000000,349.5000000,315.0000000,317.8500000,318176
MOEX.GLTR:TQBR,D,20220330,000000,339.1500000,377.5000000,330.0000000,359.1000000,239399
MOEX.GLTR:TQBR,D,20220331,000000,368.0500000,399.8000000,367.1000000,391.5000000,262586
MOEX.GLTR:TQBR,D,20220401,000000,395.0000000,424.0000000,392.1500000,408.5500000,189377
MOEX.GLTR:TQBR,D,20220404,000000,429.9500000,429.9500000,391.9000000,411.0500000,156228
MOEX.GLTR:TQBR,D,20220405,000000,412.0500000,422.0000000,390.2000000,394.0000000,195707
MOEX.GLTR:TQBR,D,20220406,000000,394.0000000,404.0000000,370.2000000,381.9500000,143985
MOEX.GLTR:TQBR,D,20220407,000000,373.5000000,395.0000000,367.0000000,384.9000000,188915
MOEX.GLTR:TQBR,D,20220408,000000,385.2500000,398.0000000,375.0000000,383.0000000,101043
MOEX.GLTR:TQBR,D,20220411,000000,385.4500000,406.0000000,382.6000000,393.6000000,92593
MOEX.GLTR:TQBR,D,20220412,000000,399.9500000,400.0000000,377.7500000,381.8500000,66901
MOEX.GLTR:TQBR,D,20220413,000000,385.9500000,387.8000000,376.6500000,379.1000000,65353
MOEX.GLTR:TQBR,D,20220414,000000,379.5000000,389.3500000,359.0000000,359.7000000,120961
MOEX.GLTR:TQBR,D,20220415,000000,359.0500000,361.9500000,340.0000000,352.9000000,69996
MOEX.GLTR:TQBR,D,20220418,000000,354.9000000,375.0000000,345.6000000,348.1000000,130587
MOEX.GLTR:TQBR,D,20220419,000000,349.0000000,364.0000000,318.4000000,339.0000000,180980
MOEX.GLTR:TQBR,D,20220420,000000,342.9500000,344.9500000,325.0000000,337.4500000,123717
MOEX.GLTR:TQBR,D,20220421,000000,343.9500000,343.9500000,328.5000000,336.0500000,59175
MOEX.GLTR:TQBR,D,20220422,000000,340.9000000,340.9000000,317.0500000,318.6000000,107014
MOEX.GLTR:TQBR,D,20220425,000000,317.2500000,317.9000000,293.2500000,314.5000000,205520
MOEX.GLTR:TQBR,D,20220426,000000,305.1500000,329.0000000,301.1500000,314.7500000,194222
MOEX.GLTR:TQBR,D,20220427,000000,340.0000000,377.4000000,330.0000000,361.9500000,486601
MOEX.GLTR:TQBR,D,20220428,000000,369.9000000,374.3500000,341.6000000,355.0000000,208775
MOEX.GLTR:TQBR,D,20220429,000000,364.8500000,372.5000000,350.5500000,365.3500000,60387
MOEX.GLTR:TQBR,D,20220504,000000,378.9500000,384.4000000,351.0000000,355.0000000,97783
MOEX.GLTR:TQBR,D,20220505,000000,363.5000000,364.0000000,352.0000000,355.4000000,62085
MOEX.GLTR:TQBR,D,20220506,000000,358.9000000,375.6000000,347.0000000,352.5500000,78855
MOEX.GLTR:TQBR,D,20220511,000000,353.0500000,369.8500000,353.0500000,359.5000000,68319
MOEX.GLTR:TQBR,D,20220512,000000,362.0000000,364.9500000,336.7000000,346.7000000,69087
MOEX.GLTR:TQBR,D,20220513,000000,351.9500000,360.3000000,340.2000000,356.4000000,46018
MOEX.GLTR:TQBR,D,20220516,000000,359.8500000,364.4000000,351.6000000,357.6500000,61211
MOEX.GLTR:TQBR,D,20220517,000000,366.1500000,387.5000000,358.5500000,387.5000000,112406
MOEX.GLTR:TQBR,D,20220518,000000,387.5500000,444.2000000,387.5500000,398.3500000,234298
MOEX.GLTR:TQBR,D,20220519,000000,401.4000000,412.0000000,380.3000000,392.0000000,51020
MOEX.GLTR:TQBR,D,20220520,000000,400.0000000,410.0500000,377.0500000,386.0500000,71956
MOEX.GLTR:TQBR,D,20220523,000000,387.3000000,408.4000000,384.5500000,390.3500000,80632
MOEX.GLTR:TQBR,D,20220524,000000,392.0500000,400.0000000,370.2000000,381.0500000,77604
MOEX.GLTR:TQBR,D,20220525,000000,379.0000000,391.8000000,375.0000000,387.5000000,37708
MOEX.GLTR:TQBR,D,20220526,000000,389.8000000,397.9500000,386.6000000,389.9500000,65928
MOEX.GLTR:TQBR,D,20220527,000000,399.9500000,403.5000000,383.8000000,394.5500000,43188
MOEX.GLTR:TQBR,D,20220530,000000,398.9500000,398.9500000,387.0000000,389.0000000,28144
MOEX.GLTR:TQBR,D,20220531,000000,395.8000000,395.8000000,371.5000000,383.0000000,106791
MOEX.GLTR:TQBR,D,20220601,000000,380.5000000,393.6000000,374.5500000,383.9000000,103669
MOEX.GLTR:TQBR,D,20220602,000000,383.5000000,386.8000000,371.0000000,372.2500000,90732
MOEX.GLTR:TQBR,D,20220603,000000,372.9000000,377.6500000,321.3000000,349.0000000,263571
MOEX.GLTR:TQBR,D,20220606,000000,355.0000000,357.0000000,308.8000000,319.0000000,297623
MOEX.GLTR:TQBR,D,20220607,000000,326.5000000,339.0000000,309.0000000,326.7000000,205104
MOEX.GLTR:TQBR,D,20220608,000000,325.0500000,347.9500000,325.0500000,340.0000000,123192
MOEX.GLTR:TQBR,D,20220609,000000,346.7500000,347.5000000,326.1500000,338.0000000,75953
MOEX.GLTR:TQBR,D,20220610,000000,341.0000000,341.1000000,314.0000000,322.7500000,98441
MOEX.GLTR:TQBR,D,20220614,000000,322.0000000,333.8000000,311.2000000,321.4000000,83443
MOEX.GLTR:TQBR,D,20220615,000000,328.0000000,338.5500000,316.6500000,324.0000000,154475
MOEX.GLTR:TQBR,D,20220616,000000,326.0000000,340.4500000,318.0000000,336.0000000,163665
MOEX.GLTR:TQBR,D,20220617,000000,339.8500000,341.0000000,325.0000000,327.0000000,48085
MOEX.GLTR:TQBR,D,20220620,000000,326.0000000,335.0000000,325.0000000,325.7000000,83941
MOEX.GLTR:TQBR,D,20220621,000000,326.0000000,338.2000000,320.2000000,323.3000000,127421
MOEX.GLTR:TQBR,D,20220622,000000,324.0000000,329.9000000,322.0000000,323.0500000,102322
MOEX.GLTR:TQBR,D,20220623,000000,323.0500000,326.5000000,319.0000000,319.3500000,84532
MOEX.GLTR:TQBR,D,20220624,000000,323.9500000,324.0000000,317.0500000,318.6500000,49983
MOEX.GLTR:TQBR,D,20220627,000000,319.1000000,329.0000000,317.6000000,319.8000000,109328
MOEX.GLTR:TQBR,D,20220628,000000,319.1000000,323.5500000,313.0000000,314.6000000,101072
MOEX.GLTR:TQBR,D,20220629,000000,316.0500000,319.1000000,308.3500000,316.1500000,79444
MOEX.GLTR:TQBR,D,20220630,000000,323.1000000,323.1000000,301.0000000,315.0000000,126719
MOEX.GLTR:TQBR,D,20220701,000000,308.6000000,314.7500000,303.0000000,310.0000000,74853
MOEX.GLTR:TQBR,D,20220704,000000,314.5000000,315.6500000,307.0000000,307.9500000,95657
MOEX.GLTR:TQBR,D,20220705,000000,306.1500000,310.8000000,302.4500000,304.6000000,86314
MOEX.GLTR:TQBR,D,20220706,000000,305.0000000,307.9500000,295.0000000,296.4000000,225222
MOEX.GLTR:TQBR,D,20220707,000000,298.4000000,302.1500000,294.5000000,299.2000000,71608
MOEX.GLTR:TQBR,D,20220708,000000,301.7000000,303.9000000,293.0000000,294.5000000,105188
MOEX.GLTR:TQBR,D,20220711,000000,294.5000000,296.4000000,281.1500000,285.0500000,152438
MOEX.GLTR:TQBR,D,20220712,000000,287.9000000,287.9000000,275.2500000,282.1500000,127193
MOEX.GLTR:TQBR,D,20220713,000000,284.0000000,291.0000000,280.0000000,282.0000000,95954
MOEX.GLTR:TQBR,D,20220714,000000,286.0000000,286.7500000,262.8000000,268.9500000,104268
MOEX.GLTR:TQBR,D,20220715,000000,273.1000000,284.1000000,262.8000000,279.0000000,86842
MOEX.GLTR:TQBR,D,20220718,000000,287.0000000,287.0000000,274.4000000,277.4000000,65230
MOEX.GLTR:TQBR,D,20220719,000000,280.9500000,280.9500000,265.2000000,275.0000000,76044
MOEX.GLTR:TQBR,D,20220720,000000,275.0000000,283.0000000,270.0500000,271.4500000,49230
MOEX.GLTR:TQBR,D,20220721,000000,278.7000000,278.7000000,266.0000000,270.1500000,42021
MOEX.GLTR:TQBR,D,20220722,000000,276.0000000,280.0000000,268.0500000,276.4000000,42539
MOEX.GLTR:TQBR,D,20220725,000000,284.9500000,312.0000000,278.2000000,308.0000000,266150
MOEX.GLTR:TQBR,D,20220726,000000,301.1000000,312.0000000,295.0000000,306.2000000,191036
MOEX.GLTR:TQBR,D,20220727,000000,309.9500000,310.0000000,296.1500000,300.0000000,88182
MOEX.GLTR:TQBR,D,20220728,000000,299.1000000,299.9500000,290.0500000,297.9000000,64369
MOEX.GLTR:TQBR,D,20220729,000000,297.9500000,302.0000000,292.2500000,298.0000000,67736
MOEX.GLTR:TQBR,D,20220801,000000,298.5000000,315.0000000,292.0000000,304.3500000,243178
MOEX.GLTR:TQBR,D,20220802,000000,304.3500000,315.9500000,298.0000000,303.9000000,245313
MOEX.GLTR:TQBR,D,20220803,000000,305.8500000,310.0000000,294.0000000,300.2500000,124144
MOEX.GLTR:TQBR,D,20220804,000000,300.1000000,304.9000000,297.0000000,300.7500000,67839
MOEX.GLTR:TQBR,D,20220805,000000,305.0500000,306.4500000,283.0000000,294.0000000,115057
MOEX.GLTR:TQBR,D,20220808,000000,295.0500000,305.0000000,295.0000000,300.1000000,134061
MOEX.GLTR:TQBR,D,20220809,000000,300.3000000,309.0000000,297.1000000,304.0000000,101677
MOEX.GLTR:TQBR,D,20220810,000000,302.0000000,329.2500000,300.2500000,318.0500000,331325
MOEX.GLTR:TQBR,D,20220811,000000,322.7500000,340.0000000,318.7500000,319.0000000,189496
MOEX.GLTR:TQBR,D,20220812,000000,321.9500000,335.0000000,312.5000000,329.5500000,167186
MOEX.GLTR:TQBR,D,20220815,000000,332.2500000,338.0000000,323.2000000,325.0000000,130106
MOEX.GLTR:TQBR,D,20220816,000000,320.2000000,332.3000000,320.1500000,328.0000000,59608
MOEX.GLTR:TQBR,D,20220817,000000,330.1000000,333.9500000,322.6500000,326.0500000,80822
MOEX.GLTR:TQBR,D,20220818,000000,327.0000000,329.5000000,321.2000000,323.0500000,35164
MOEX.GLTR:TQBR,D,20220819,000000,323.8500000,351.7000000,323.8500000,331.1000000,309739
MOEX.GLTR:TQBR,D,20220822,000000,332.0000000,340.0000000,325.1500000,332.0000000,103829
MOEX.GLTR:TQBR,D,20220823,000000,335.0000000,335.0000000,327.0000000,329.0000000,167874
MOEX.GLTR:TQBR,D,20220824,000000,328.0000000,332.8500000,325.0500000,325.9500000,93671
MOEX.GLTR:TQBR,D,20220825,000000,329.4500000,329.4500000,317.2500000,327.0000000,208547
MOEX.GLTR:TQBR,D,20220826,000000,328.0000000,328.0000000,320.9500000,325.0500000,86308
MOEX.GLTR:TQBR,D,20220829,000000,325.0000000,333.0000000,323.7500000,327.2000000,217340
MOEX.GLTR:TQBR,D,20220830,000000,328.5500000,339.9000000,327.4500000,334.0000000,448065
MOEX.GLTR:TQBR,D,20220831,000000,333.0500000,346.8000000,323.4500000,341.6000000,235357
MOEX.GLTR:TQBR,D,20220901,000000,345.0000000,349.0000000,341.0000000,347.9000000,223482
MOEX.GLTR:TQBR,D,20220902,000000,346.4500000,355.0000000,343.1000000,351.7000000,204591
MOEX.GLTR:TQBR,D,20220905,000000,352.0500000,363.9500000,335.1000000,363.5000000,230267
MOEX.GLTR:TQBR,D,20220906,000000,368.0000000,368.0000000,340.0000000,355.3500000,320682
MOEX.GLTR:TQBR,D,20220907,000000,355.0000000,357.0500000,345.3500000,352.0000000,122199
MOEX.GLTR:TQBR,D,20220908,000000,349.2500000,356.6000000,346.0000000,356.0000000,67228
MOEX.GLTR:TQBR,D,20220909,000000,358.0000000,360.0000000,347.9000000,348.1000000,123300
MOEX.GLTR:TQBR,D,20220912,000000,348.1500000,357.0000000,347.0000000,350.6500000,120123
MOEX.GLTR:TQBR,D,20220913,000000,358.9500000,368.7000000,348.4000000,356.1500000,309065
MOEX.GLTR:TQBR,D,20220914,000000,356.2500000,357.7500000,341.0000000,348.5000000,254190
MOEX.GLTR:TQBR,D,20220915,000000,349.0000000,353.2000000,339.5000000,349.2000000,249411
MOEX.GLTR:TQBR,D,20220916,000000,350.0000000,385.9500000,345.0500000,385.0000000,806162
MOEX.GLTR:TQBR,D,20220919,000000,410.0000000,410.0000000,361.0500000,363.5000000,1255909
MOEX.GLTR:TQBR,D,20220920,000000,364.1000000,366.7000000,305.2000000,322.3500000,1019944
MOEX.GLTR:TQBR,D,20220921,000000,289.4500000,330.0000000,272.9000000,322.0000000,495890
MOEX.GLTR:TQBR,D,20220922,000000,321.0500000,339.0500000,316.0000000,317.0000000,191690
MOEX.GLTR:TQBR,D,20220923,000000,320.7000000,322.8000000,291.4500000,298.2500000,183124
MOEX.GLTR:TQBR,D,20220926,000000,295.0000000,301.4500000,257.2500000,266.7000000,369342
MOEX.GLTR:TQBR,D,20220927,000000,267.8500000,278.2000000,262.0000000,275.1000000,120697
MOEX.GLTR:TQBR,D,20220928,000000,272.1500000,279.6000000,264.5000000,269.6000000,92271
MOEX.GLTR:TQBR,D,20220929,000000,270.0000000,271.9500000,251.1000000,260.4500000,171028
MOEX.GLTR:TQBR,D,20220930,000000,261.5000000,271.4500000,249.0000000,259.0000000,109346
MOEX.GLTR:TQBR,D,20221003,000000,262.1000000,313.4500000,262.0500000,293.0500000,285763
MOEX.GLTR:TQBR,D,20221004,000000,298.2000000,311.6000000,293.2000000,304.7500000,216341
MOEX.GLTR:TQBR,D,20221005,000000,300.6500000,309.8000000,287.5500000,299.0000000,129273
MOEX.GLTR:TQBR,D,20221006,000000,299.0000000,303.9500000,288.3000000,292.8500000,97575
MOEX.GLTR:TQBR,D,20221007,000000,292.9000000,293.6000000,275.5500000,278.6500000,75460
MOEX.GLTR:TQBR,D,20221010,000000,271.0500000,307.2000000,260.1000000,302.0000000,151353
MOEX.GLTR:TQBR,D,20221011,000000,303.0000000,306.9500000,293.0000000,302.2500000,145535
MOEX.GLTR:TQBR,D,20221012,000000,303.7500000,303.7500000,297.8000000,300.3000000,39323
MOEX.GLTR:TQBR,D,20221013,000000,302.9500000,313.7500000,298.5000000,301.3500000,117954
MOEX.GLTR:TQBR,D,20221014,000000,303.4500000,306.8500000,293.0500000,298.5500000,86125
MOEX.GLTR:TQBR,D,20221017,000000,299.0000000,301.8000000,293.1000000,297.6500000,379495
MOEX.GLTR:TQBR,D,20221018,000000,298.5500000,301.0000000,281.0500000,284.3000000,414268
MOEX.GLTR:TQBR,D,20221019,000000,285.0000000,291.5500000,280.0000000,286.4000000,151389
MOEX.GLTR:TQBR,D,20221020,000000,288.8000000,290.1000000,283.1000000,287.1500000,88672
MOEX.GLTR:TQBR,D,20221021,000000,287.2000000,287.2500000,282.7000000,285.6000000,127922
MOEX.GLTR:TQBR,D,20221024,000000,286.1000000,292.5000000,285.0000000,289.9500000,233055
MOEX.GLTR:TQBR,D,20221025,000000,290.4500000,291.9000000,287.2000000,291.9000000,198486
MOEX.GLTR:TQBR,D,20221026,000000,291.0000000,292.0000000,285.0500000,288.8500000,197730
MOEX.GLTR:TQBR,D,20221027,000000,288.9000000,291.0000000,287.5000000,290.0000000,134778
MOEX.GLTR:TQBR,D,20221028,000000,289.9000000,291.0000000,287.9000000,290.8500000,160618
MOEX.GLTR:TQBR,D,20221031,000000,291.9000000,292.5000000,288.0500000,290.8500000,138986
MOEX.GLTR:TQBR,D,20221101,000000,290.8500000,292.0000000,288.4000000,290.1000000,106283
MOEX.GLTR:TQBR,D,20221102,000000,290.2500000,290.5000000,271.2000000,286.2500000,261134
MOEX.GLTR:TQBR,D,20221103,000000,286.9000000,287.4500000,279.9500000,283.0000000,80633
MOEX.GLTR:TQBR,D,20221107,000000,286.9500000,289.0000000,284.2000000,288.3500000,119980
MOEX.GLTR:TQBR,D,20221108,000000,289.9500000,290.0000000,285.6500000,288.7000000,155937
MOEX.GLTR:TQBR,D,20221109,000000,290.0000000,290.0000000,281.5000000,283.5500000,72225
MOEX.GLTR:TQBR,D,20221110,000000,284.2000000,285.5000000,275.0000000,280.7500000,303204
MOEX.GLTR:TQBR,D,20221111,000000,281.4500000,284.9500000,275.4500000,278.5000000,254672
MOEX.GLTR:TQBR,D,20221114,000000,279.9500000,284.8000000,278.5500000,282.0000000,188884
MOEX.GLTR:TQBR,D,20221115,000000,283.9000000,283.9000000,267.7500000,276.0000000,284101
MOEX.GLTR:TQBR,D,20221116,000000,278.0000000,281.2000000,276.1000000,278.7500000,95438
MOEX.GLTR:TQBR,D,20221117,000000,280.0000000,282.4000000,277.0000000,280.2000000,114052
MOEX.GLTR:TQBR,D,20221118,000000,280.2000000,283.2500000,277.5000000,278.4000000,96965
MOEX.GLTR:TQBR,D,20221121,000000,278.8500000,279.0000000,270.8000000,274.6500000,107775
MOEX.GLTR:TQBR,D,20221122,000000,274.7500000,278.1000000,272.3500000,277.1000000,65462
MOEX.GLTR:TQBR,D,20221123,000000,277.0500000,284.0000000,276.5000000,282.0000000,121401
MOEX.GLTR:TQBR,D,20221124,000000,282.0500000,286.0000000,280.7500000,285.9500000,108141
MOEX.GLTR:TQBR,D,20221125,000000,286.0000000,287.0000000,282.0000000,284.7500000,59509
