<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MOEX.VKCO:TQBR,D,20210824,000000,1432.0000000,1438.8000000,1419.0000000,1436.4000000,288082
MOEX.VKCO:TQBR,D,20210825,000000,1437.0000000,1449.4000000,1426.4000000,1436.0000000,369496
MOEX.VKCO:TQBR,D,20210826,000000,1435.0000000,1442.6000000,1421.0000000,1432.2000000,208221
MOEX.VKCO:TQBR,D,20210827,000000,1432.2000000,1436.0000000,1420.0000000,1430.2000000,219027
MOEX.VKCO:TQBR,D,20210830,000000,1430.2000000,1443.8000000,1425.2000000,1436.0000000,192590
MOEX.VKCO:TQBR,D,20210831,000000,1440.0000000,1486.8000000,1438.4000000,1484.4000000,698413
MOEX.VKCO:TQBR,D,20210901,000000,1488.0000000,1521.2000000,1469.0000000,1519.0000000,602714
MOEX.VKCO:TQBR,D,20210902,000000,1514.8000000,1545.2000000,1505.6000000,1535.2000000,451711
MOEX.VKCO:TQBR,D,20210903,000000,1542.2000000,1544.0000000,1506.0000000,1541.0000000,274721
MOEX.VKCO:TQBR,D,20210906,000000,1541.0000000,1561.0000000,1531.2000000,1541.2000000,302195
MOEX.VKCO:TQBR,D,20210907,000000,1542.0000000,1547.6000000,1512.0000000,1536.0000000,296865
MOEX.VKCO:TQBR,D,20210908,000000,1539.2000000,1542.4000000,1522.6000000,1529.8000000,230097
MOEX.VKCO:TQBR,D,20210909,000000,1525.0000000,1530.2000000,1512.2000000,1514.8000000,202724
MOEX.VKCO:TQBR,D,20210910,000000,1518.0000000,1534.8000000,1515.4000000,1530.8000000,199093
MOEX.VKCO:TQBR,D,20210913,000000,1533.2000000,1592.4000000,1530.2000000,1586.4000000,613423
MOEX.VKCO:TQBR,D,20210914,000000,1590.0000000,1594.8000000,1564.8000000,1571.2000000,457639
MOEX.VKCO:TQBR,D,20210915,000000,1577.6000000,1586.0000000,1553.4000000,1557.2000000,229283
MOEX.VKCO:TQBR,D,20210916,000000,1557.4000000,1572.0000000,1540.2000000,1559.2000000,359493
MOEX.VKCO:TQBR,D,20210917,000000,1566.6000000,1582.8000000,1558.2000000,1570.4000000,340402
MOEX.VKCO:TQBR,D,20210920,000000,1570.2000000,1576.2000000,1515.0000000,1521.4000000,411345
MOEX.VKCO:TQBR,D,20210921,000000,1527.6000000,1546.8000000,1516.2000000,1535.0000000,250749
MOEX.VKCO:TQBR,D,20210922,000000,1540.0000000,1540.2000000,1521.4000000,1537.8000000,202833
MOEX.VKCO:TQBR,D,20210923,000000,1541.8000000,1544.4000000,1501.2000000,1515.0000000,356138
MOEX.VKCO:TQBR,D,20210924,000000,1513.0000000,1530.0000000,1508.0000000,1525.4000000,210060
MOEX.VKCO:TQBR,D,20210927,000000,1525.6000000,1530.2000000,1480.8000000,1487.0000000,389023
MOEX.VKCO:TQBR,D,20210928,000000,1489.8000000,1516.2000000,1477.8000000,1498.2000000,303863
MOEX.VKCO:TQBR,D,20210929,000000,1500.0000000,1503.2000000,1488.0000000,1497.2000000,133296
MOEX.VKCO:TQBR,D,20210930,000000,1503.2000000,1506.2000000,1481.0000000,1488.0000000,253361
MOEX.VKCO:TQBR,D,20211001,000000,1483.2000000,1487.6000000,1474.0000000,1481.8000000,165429
MOEX.VKCO:TQBR,D,20211004,000000,1484.0000000,1487.6000000,1448.2000000,1461.8000000,269232
MOEX.VKCO:TQBR,D,20211005,000000,1457.0000000,1478.4000000,1437.6000000,1466.0000000,298879
MOEX.VKCO:TQBR,D,20211006,000000,1466.0000000,1470.4000000,1431.2000000,1448.2000000,332168
MOEX.VKCO:TQBR,D,20211007,000000,1458.2000000,1495.0000000,1442.8000000,1495.0000000,351315
MOEX.VKCO:TQBR,D,20211008,000000,1495.2000000,1498.4000000,1460.0000000,1465.0000000,268731
MOEX.VKCO:TQBR,D,20211011,000000,1468.6000000,1470.2000000,1438.0000000,1456.6000000,308805
MOEX.VKCO:TQBR,D,20211012,000000,1456.6000000,1489.2000000,1447.2000000,1468.0000000,440577
MOEX.VKCO:TQBR,D,20211013,000000,1462.8000000,1478.4000000,1452.6000000,1473.2000000,215627
MOEX.VKCO:TQBR,D,20211014,000000,1476.8000000,1486.8000000,1470.0000000,1472.8000000,252264
MOEX.VKCO:TQBR,D,20211015,000000,1468.2000000,1499.6000000,1468.2000000,1495.0000000,281633
MOEX.VKCO:TQBR,D,20211018,000000,1499.0000000,1571.0000000,1491.0000000,1570.6000000,780974
MOEX.VKCO:TQBR,D,20211019,000000,1571.6000000,1591.0000000,1563.4000000,1573.8000000,488968
MOEX.VKCO:TQBR,D,20211020,000000,1572.0000000,1619.4000000,1572.0000000,1614.8000000,536853
MOEX.VKCO:TQBR,D,20211021,000000,1609.0000000,1618.6000000,1586.0000000,1596.2000000,367976
MOEX.VKCO:TQBR,D,20211022,000000,1602.6000000,1603.0000000,1538.0000000,1546.0000000,572028
MOEX.VKCO:TQBR,D,20211025,000000,1545.0000000,1555.8000000,1522.0000000,1547.0000000,389985
MOEX.VKCO:TQBR,D,20211026,000000,1557.0000000,1557.2000000,1509.0000000,1515.4000000,292053
MOEX.VKCO:TQBR,D,20211027,000000,1515.0000000,1546.2000000,1502.8000000,1540.2000000,382913
MOEX.VKCO:TQBR,D,20211028,000000,1539.0000000,1545.2000000,1484.6000000,1504.2000000,708834
MOEX.VKCO:TQBR,D,20211029,000000,1504.2000000,1509.0000000,1443.6000000,1461.2000000,685916
MOEX.VKCO:TQBR,D,20211101,000000,1473.0000000,1473.0000000,1439.8000000,1463.4000000,513701
MOEX.VKCO:TQBR,D,20211102,000000,1465.0000000,1469.0000000,1434.0000000,1441.4000000,404439
MOEX.VKCO:TQBR,D,20211103,000000,1442.4000000,1457.4000000,1437.2000000,1449.8000000,234928
MOEX.VKCO:TQBR,D,20211105,000000,1452.0000000,1453.4000000,1427.0000000,1438.0000000,222612
MOEX.VKCO:TQBR,D,20211108,000000,1442.0000000,1457.0000000,1426.2000000,1433.8000000,345328
MOEX.VKCO:TQBR,D,20211109,000000,1428.8000000,1435.6000000,1400.6000000,1405.0000000,565948
MOEX.VKCO:TQBR,D,20211110,000000,1409.0000000,1415.6000000,1371.6000000,1379.4000000,598352
MOEX.VKCO:TQBR,D,20211111,000000,1389.4000000,1397.2000000,1371.2000000,1391.0000000,385666
MOEX.VKCO:TQBR,D,20211112,000000,1395.0000000,1413.8000000,1378.0000000,1403.0000000,581613
MOEX.VKCO:TQBR,D,20211115,000000,1405.0000000,1414.0000000,1384.0000000,1388.8000000,314129
MOEX.VKCO:TQBR,D,20211116,000000,1393.4000000,1401.0000000,1378.0000000,1389.4000000,319555
MOEX.VKCO:TQBR,D,20211117,000000,1385.0000000,1400.0000000,1380.2000000,1380.8000000,253253
MOEX.VKCO:TQBR,D,20211118,000000,1380.8000000,1398.8000000,1376.4000000,1385.0000000,280243
MOEX.VKCO:TQBR,D,20211119,000000,1390.8000000,1395.0000000,1320.0000000,1325.8000000,1016709
MOEX.VKCO:TQBR,D,20211122,000000,1329.0000000,1339.2000000,1259.2000000,1280.0000000,1101739
MOEX.VKCO:TQBR,D,20211123,000000,1280.0000000,1296.0000000,1256.4000000,1295.0000000,765551
MOEX.VKCO:TQBR,D,20211124,000000,1305.0000000,1311.8000000,1266.8000000,1290.2000000,442730
MOEX.VKCO:TQBR,D,20211125,000000,1291.6000000,1301.6000000,1268.2000000,1279.0000000,326323
MOEX.VKCO:TQBR,D,20211126,000000,1268.0000000,1268.0000000,1203.0000000,1206.8000000,775285
MOEX.VKCO:TQBR,D,20211129,000000,1219.0000000,1265.4000000,1212.6000000,1244.8000000,661610
MOEX.VKCO:TQBR,D,20211130,000000,1210.0000000,1267.4000000,1210.0000000,1247.0000000,892553
MOEX.VKCO:TQBR,D,20211201,000000,1257.0000000,1300.0000000,1254.4000000,1264.8000000,570964
MOEX.VKCO:TQBR,D,20211202,000000,1270.4000000,1378.6000000,1260.0000000,1348.2000000,1872952
MOEX.VKCO:TQBR,D,20211203,000000,1346.8000000,1347.2000000,1212.4000000,1240.8000000,1832216
MOEX.VKCO:TQBR,D,20211206,000000,1245.4000000,1272.0000000,1155.0000000,1167.8000000,1203592
MOEX.VKCO:TQBR,D,20211207,000000,1165.0000000,1173.2000000,1088.2000000,1111.0000000,2139075
MOEX.VKCO:TQBR,D,20211208,000000,1121.8000000,1129.4000000,1016.4000000,1041.4000000,2375378
MOEX.VKCO:TQBR,D,20211209,000000,1042.8000000,1042.8000000,1001.2000000,1015.0000000,1805462
MOEX.VKCO:TQBR,D,20211210,000000,1018.4000000,1053.8000000,983.0000000,986.6000000,1406697
MOEX.VKCO:TQBR,D,20211213,000000,987.0000000,993.0000000,901.0000000,905.8000000,3177325
MOEX.VKCO:TQBR,D,20211214,000000,914.4000000,950.0000000,842.8000000,897.4000000,1784849
MOEX.VKCO:TQBR,D,20211215,000000,900.0000000,973.8000000,883.6000000,961.0000000,2233053
MOEX.VKCO:TQBR,D,20211216,000000,966.0000000,1019.0000000,951.4000000,982.8000000,2446215
MOEX.VKCO:TQBR,D,20211217,000000,983.4000000,1002.2000000,940.0000000,962.0000000,1109830
MOEX.VKCO:TQBR,D,20211220,000000,957.2000000,957.8000000,891.0000000,912.0000000,1132272
MOEX.VKCO:TQBR,D,20211221,000000,915.2000000,948.0000000,915.0000000,924.6000000,766397
MOEX.VKCO:TQBR,D,20211222,000000,925.0000000,929.6000000,895.0000000,912.2000000,917610
MOEX.VKCO:TQBR,D,20211223,000000,917.2000000,918.0000000,872.6000000,880.2000000,1592364
MOEX.VKCO:TQBR,D,20211224,000000,878.4000000,884.2000000,850.0000000,877.0000000,1703934
MOEX.VKCO:TQBR,D,20211227,000000,877.2000000,899.0000000,877.0000000,884.8000000,1136067
MOEX.VKCO:TQBR,D,20211228,000000,887.8000000,894.2000000,870.0000000,876.6000000,1012474
MOEX.VKCO:TQBR,D,20211229,000000,876.2000000,883.0000000,860.0000000,865.4000000,674672
MOEX.VKCO:TQBR,D,20211230,000000,865.4000000,874.0000000,859.4000000,872.4000000,390664
MOEX.VKCO:TQBR,D,20220103,000000,873.0000000,889.8000000,869.0000000,885.8000000,467181
MOEX.VKCO:TQBR,D,20220104,000000,885.2000000,888.6000000,865.2000000,874.0000000,580650
MOEX.VKCO:TQBR,D,20220105,000000,874.0000000,878.8000000,813.2000000,816.2000000,1320091
MOEX.VKCO:TQBR,D,20220106,000000,814.8000000,836.2000000,774.0000000,793.0000000,2258597
MOEX.VKCO:TQBR,D,20220110,000000,796.0000000,805.0000000,752.6000000,766.8000000,1338224
MOEX.VKCO:TQBR,D,20220111,000000,770.0000000,780.2000000,756.0000000,770.8000000,1341603
MOEX.VKCO:TQBR,D,20220112,000000,770.0000000,791.6000000,763.0000000,770.4000000,1678976
MOEX.VKCO:TQBR,D,20220113,000000,768.0000000,783.0000000,739.4000000,754.6000000,1513122
MOEX.VKCO:TQBR,D,20220114,000000,754.0000000,765.0000000,660.0000000,686.4000000,4356559
MOEX.VKCO:TQBR,D,20220117,000000,686.4000000,722.2000000,652.0000000,710.6000000,2461356
MOEX.VKCO:TQBR,D,20220118,000000,712.0000000,718.8000000,640.0000000,662.8000000,4020323
MOEX.VKCO:TQBR,D,20220119,000000,665.0000000,696.8000000,612.2000000,675.6000000,4364347
MOEX.VKCO:TQBR,D,20220120,000000,680.0000000,741.0000000,670.4000000,683.0000000,2822684
MOEX.VKCO:TQBR,D,20220121,000000,684.0000000,688.4000000,640.2000000,645.8000000,2456141
MOEX.VKCO:TQBR,D,20220124,000000,651.0000000,662.4000000,556.8000000,596.2000000,5360718
MOEX.VKCO:TQBR,D,20220125,000000,595.0000000,613.4000000,562.2000000,594.2000000,3143841
MOEX.VKCO:TQBR,D,20220126,000000,595.8000000,604.0000000,567.8000000,583.0000000,2973843
MOEX.VKCO:TQBR,D,20220127,000000,576.0000000,609.4000000,571.0000000,591.2000000,3582583
MOEX.VKCO:TQBR,D,20220128,000000,594.4000000,607.8000000,585.0000000,597.0000000,2296372
MOEX.VKCO:TQBR,D,20220131,000000,599.0000000,635.0000000,597.2000000,630.0000000,2904545
MOEX.VKCO:TQBR,D,20220201,000000,630.4000000,666.6000000,630.4000000,655.6000000,2948496
MOEX.VKCO:TQBR,D,20220202,000000,660.0000000,685.0000000,615.6000000,633.0000000,2999827
MOEX.VKCO:TQBR,D,20220203,000000,623.8000000,624.8000000,588.8000000,602.0000000,2681231
MOEX.VKCO:TQBR,D,20220204,000000,610.0000000,623.0000000,555.0000000,580.8000000,3017420
MOEX.VKCO:TQBR,D,20220207,000000,583.0000000,592.8000000,564.8000000,581.8000000,1389619
MOEX.VKCO:TQBR,D,20220208,000000,578.4000000,614.0000000,578.2000000,609.8000000,1416060
MOEX.VKCO:TQBR,D,20220209,000000,610.0000000,639.6000000,609.0000000,635.0000000,1495157
MOEX.VKCO:TQBR,D,20220210,000000,647.6000000,656.4000000,598.4000000,607.4000000,2667606
MOEX.VKCO:TQBR,D,20220211,000000,608.8000000,612.0000000,575.0000000,584.8000000,1772253
MOEX.VKCO:TQBR,D,20220214,000000,583.8000000,596.0000000,559.8000000,596.0000000,2040152
MOEX.VKCO:TQBR,D,20220215,000000,594.2000000,628.6000000,594.2000000,617.4000000,2076256
MOEX.VKCO:TQBR,D,20220216,000000,619.6000000,640.0000000,596.0000000,614.6000000,2152759
MOEX.VKCO:TQBR,D,20220217,000000,612.6000000,614.2000000,580.0000000,588.0000000,1613561
MOEX.VKCO:TQBR,D,20220218,000000,589.0000000,601.6000000,549.4000000,559.2000000,2196013
MOEX.VKCO:TQBR,D,20220221,000000,557.2000000,580.6000000,399.8000000,420.0000000,10781850
MOEX.VKCO:TQBR,D,20220222,000000,419.8000000,485.8000000,348.2000000,479.8000000,9240415
MOEX.VKCO:TQBR,D,20220224,000000,429.2000000,429.2000000,235.0000000,309.0000000,5102571
MOEX.VKCO:TQBR,D,20220225,000000,277.2000000,366.4000000,277.2000000,296.0000000,3471329
MOEX.VKCO:TQBR,D,20220329,000000,299.8000000,534.4000000,299.0000000,510.0000000,3370260
MOEX.VKCO:TQBR,D,20220330,000000,596.0000000,699.8000000,530.4000000,559.4000000,5816792
MOEX.VKCO:TQBR,D,20220331,000000,564.0000000,596.0000000,510.6000000,567.0000000,2579556
MOEX.VKCO:TQBR,D,20220401,000000,578.0000000,578.8000000,530.0000000,556.2000000,1238278
MOEX.VKCO:TQBR,D,20220404,000000,563.2000000,565.0000000,515.0000000,536.0000000,1117648
MOEX.VKCO:TQBR,D,20220405,000000,543.0000000,543.2000000,476.8000000,502.2000000,1303779
MOEX.VKCO:TQBR,D,20220406,000000,502.2000000,550.0000000,483.0000000,502.0000000,1799072
MOEX.VKCO:TQBR,D,20220407,000000,502.0000000,524.6000000,490.0000000,492.0000000,757546
MOEX.VKCO:TQBR,D,20220408,000000,506.0000000,523.0000000,486.0000000,497.8000000,854444
MOEX.VKCO:TQBR,D,20220411,000000,520.4000000,520.4000000,486.0000000,488.0000000,514762
MOEX.VKCO:TQBR,D,20220412,000000,489.8000000,490.8000000,454.8000000,468.8000000,529586
MOEX.VKCO:TQBR,D,20220413,000000,465.8000000,481.8000000,457.6000000,466.8000000,393778
MOEX.VKCO:TQBR,D,20220414,000000,468.4000000,473.6000000,426.0000000,430.2000000,562180
MOEX.VKCO:TQBR,D,20220415,000000,425.4000000,440.2000000,407.8000000,422.6000000,475414
MOEX.VKCO:TQBR,D,20220418,000000,424.4000000,467.4000000,423.0000000,426.0000000,927099
MOEX.VKCO:TQBR,D,20220419,000000,429.6000000,442.8000000,400.2000000,422.0000000,681876
MOEX.VKCO:TQBR,D,20220420,000000,434.6000000,459.6000000,413.0000000,437.8000000,1006404
MOEX.VKCO:TQBR,D,20220421,000000,440.4000000,444.4000000,421.6000000,425.4000000,325361
MOEX.VKCO:TQBR,D,20220422,000000,425.4000000,441.0000000,411.2000000,416.8000000,378375
MOEX.VKCO:TQBR,D,20220425,000000,409.6000000,425.0000000,360.2000000,370.6000000,843064
MOEX.VKCO:TQBR,D,20220426,000000,370.0000000,390.0000000,358.4000000,378.2000000,1100035
MOEX.VKCO:TQBR,D,20220427,000000,383.0000000,432.0000000,378.2000000,432.0000000,1700973
MOEX.VKCO:TQBR,D,20220428,000000,441.4000000,457.0000000,401.0000000,404.0000000,2897541
MOEX.VKCO:TQBR,D,20220429,000000,403.0000000,416.6000000,390.2000000,399.0000000,811832
MOEX.VKCO:TQBR,D,20220504,000000,404.0000000,417.8000000,386.0000000,386.8000000,635802
MOEX.VKCO:TQBR,D,20220505,000000,395.0000000,396.0000000,380.0000000,386.0000000,383293
MOEX.VKCO:TQBR,D,20220506,000000,387.8000000,388.8000000,370.0000000,374.6000000,325089
MOEX.VKCO:TQBR,D,20220511,000000,376.0000000,383.6000000,362.2000000,370.0000000,304582
MOEX.VKCO:TQBR,D,20220512,000000,371.0000000,371.0000000,326.4000000,338.4000000,513335
MOEX.VKCO:TQBR,D,20220513,000000,349.8000000,349.8000000,333.2000000,339.0000000,204558
MOEX.VKCO:TQBR,D,20220516,000000,345.0000000,355.0000000,341.2000000,349.0000000,284738
MOEX.VKCO:TQBR,D,20220517,000000,358.0000000,365.0000000,350.2000000,357.2000000,276895
MOEX.VKCO:TQBR,D,20220518,000000,362.0000000,384.4000000,355.4000000,375.2000000,563871
MOEX.VKCO:TQBR,D,20220519,000000,377.2000000,379.8000000,360.0000000,361.6000000,219465
MOEX.VKCO:TQBR,D,20220520,000000,363.0000000,370.0000000,349.0000000,350.2000000,331022
MOEX.VKCO:TQBR,D,20220523,000000,355.2000000,368.8000000,341.0000000,345.0000000,287436
MOEX.VKCO:TQBR,D,20220524,000000,349.0000000,349.0000000,324.0000000,335.6000000,264982
MOEX.VKCO:TQBR,D,20220525,000000,340.4000000,344.8000000,335.6000000,344.8000000,172799
MOEX.VKCO:TQBR,D,20220526,000000,346.8000000,364.4000000,345.0000000,351.4000000,424824
MOEX.VKCO:TQBR,D,20220527,000000,352.0000000,357.0000000,342.2000000,347.0000000,245180
MOEX.VKCO:TQBR,D,20220530,000000,348.8000000,357.8000000,340.0000000,340.2000000,254313
MOEX.VKCO:TQBR,D,20220531,000000,333.8000000,343.0000000,331.6000000,336.0000000,210962
MOEX.VKCO:TQBR,D,20220601,000000,336.4000000,346.0000000,331.0000000,333.4000000,256646
MOEX.VKCO:TQBR,D,20220602,000000,333.0000000,337.4000000,325.2000000,328.8000000,289643
MOEX.VKCO:TQBR,D,20220603,000000,330.0000000,330.6000000,303.8000000,307.8000000,567239
MOEX.VKCO:TQBR,D,20220606,000000,308.0000000,308.0000000,285.0000000,288.0000000,816872
MOEX.VKCO:TQBR,D,20220607,000000,284.8000000,289.2000000,266.0000000,280.2000000,756666
MOEX.VKCO:TQBR,D,20220608,000000,283.4000000,296.8000000,283.4000000,290.0000000,404245
MOEX.VKCO:TQBR,D,20220609,000000,285.4000000,288.8000000,275.8000000,279.0000000,310678
MOEX.VKCO:TQBR,D,20220610,000000,279.2000000,284.4000000,270.2000000,280.0000000,256510
MOEX.VKCO:TQBR,D,20220614,000000,275.2000000,278.8000000,257.4000000,269.0000000,349683
MOEX.VKCO:TQBR,D,20220615,000000,275.0000000,305.0000000,271.2000000,300.8000000,1714325
MOEX.VKCO:TQBR,D,20220616,000000,307.4000000,322.8000000,301.2000000,313.6000000,1300808
MOEX.VKCO:TQBR,D,20220617,000000,317.0000000,322.2000000,303.0000000,308.0000000,635276
MOEX.VKCO:TQBR,D,20220620,000000,309.2000000,315.8000000,302.2000000,310.0000000,365772
MOEX.VKCO:TQBR,D,20220621,000000,311.0000000,313.2000000,292.0000000,300.0000000,348583
MOEX.VKCO:TQBR,D,20220622,000000,296.4000000,297.8000000,287.4000000,292.8000000,232857
MOEX.VKCO:TQBR,D,20220623,000000,293.0000000,314.4000000,290.4000000,310.6000000,855826
MOEX.VKCO:TQBR,D,20220624,000000,311.4000000,311.8000000,297.8000000,302.8000000,353533
MOEX.VKCO:TQBR,D,20220627,000000,302.8000000,318.4000000,301.0000000,316.2000000,681779
MOEX.VKCO:TQBR,D,20220628,000000,315.8000000,339.0000000,315.0000000,338.4000000,1126839
MOEX.VKCO:TQBR,D,20220629,000000,339.0000000,339.4000000,317.0000000,324.0000000,513440
MOEX.VKCO:TQBR,D,20220630,000000,324.0000000,330.0000000,292.0000000,302.4000000,729316
MOEX.VKCO:TQBR,D,20220701,000000,300.0000000,308.6000000,292.0000000,303.0000000,333415
MOEX.VKCO:TQBR,D,20220704,000000,303.0000000,325.0000000,301.6000000,315.6000000,651009
MOEX.VKCO:TQBR,D,20220705,000000,319.0000000,321.2000000,308.0000000,314.8000000,330256
MOEX.VKCO:TQBR,D,20220706,000000,313.8000000,335.2000000,310.6000000,321.0000000,1385622
MOEX.VKCO:TQBR,D,20220707,000000,325.0000000,332.8000000,321.8000000,332.8000000,534402
MOEX.VKCO:TQBR,D,20220708,000000,336.0000000,341.6000000,323.2000000,328.8000000,458232
MOEX.VKCO:TQBR,D,20220711,000000,329.4000000,332.8000000,321.0000000,323.0000000,239379
MOEX.VKCO:TQBR,D,20220712,000000,322.8000000,322.8000000,304.2000000,319.8000000,450565
MOEX.VKCO:TQBR,D,20220713,000000,320.8000000,323.8000000,301.0000000,307.8000000,463040
MOEX.VKCO:TQBR,D,20220714,000000,306.0000000,312.2000000,297.0000000,300.8000000,302685
MOEX.VKCO:TQBR,D,20220715,000000,302.8000000,311.6000000,301.0000000,307.6000000,327898
MOEX.VKCO:TQBR,D,20220718,000000,312.4000000,327.0000000,306.0000000,322.2000000,505676
MOEX.VKCO:TQBR,D,20220719,000000,325.0000000,325.8000000,311.4000000,319.6000000,227355
MOEX.VKCO:TQBR,D,20220720,000000,321.0000000,326.0000000,315.0000000,315.8000000,430806
MOEX.VKCO:TQBR,D,20220721,000000,317.0000000,319.0000000,306.2000000,311.4000000,271197
MOEX.VKCO:TQBR,D,20220722,000000,312.8000000,321.2000000,312.0000000,318.2000000,203123
MOEX.VKCO:TQBR,D,20220725,000000,320.2000000,360.2000000,315.6000000,360.2000000,2027423
MOEX.VKCO:TQBR,D,20220726,000000,362.2000000,410.0000000,361.0000000,410.0000000,3708982
MOEX.VKCO:TQBR,D,20220727,000000,416.0000000,424.0000000,390.0000000,400.0000000,2141299
MOEX.VKCO:TQBR,D,20220728,000000,402.8000000,420.0000000,392.4000000,414.4000000,1925238
MOEX.VKCO:TQBR,D,20220729,000000,415.0000000,419.2000000,399.0000000,409.0000000,1173296
MOEX.VKCO:TQBR,D,20220801,000000,408.0000000,413.0000000,385.0000000,391.0000000,747955
MOEX.VKCO:TQBR,D,20220802,000000,387.0000000,390.4000000,365.2000000,365.6000000,734954
MOEX.VKCO:TQBR,D,20220803,000000,365.6000000,402.4000000,365.2000000,402.4000000,1304230
MOEX.VKCO:TQBR,D,20220804,000000,409.6000000,431.4000000,407.0000000,413.8000000,2055487
MOEX.VKCO:TQBR,D,20220805,000000,415.6000000,421.2000000,383.2000000,387.6000000,1288792
MOEX.VKCO:TQBR,D,20220808,000000,408.4000000,419.6000000,401.4000000,411.8000000,767922
MOEX.VKCO:TQBR,D,20220809,000000,415.8000000,448.0000000,402.0000000,444.0000000,2024996
MOEX.VKCO:TQBR,D,20220810,000000,450.0000000,482.0000000,443.0000000,461.0000000,3092018
MOEX.VKCO:TQBR,D,20220811,000000,455.0000000,455.0000000,405.2000000,407.0000000,3546439
MOEX.VKCO:TQBR,D,20220812,000000,404.4000000,425.0000000,391.2000000,418.0000000,1943199
MOEX.VKCO:TQBR,D,20220815,000000,414.2000000,423.8000000,404.4000000,411.0000000,738090
MOEX.VKCO:TQBR,D,20220816,000000,413.8000000,415.6000000,407.0000000,413.8000000,485142
MOEX.VKCO:TQBR,D,20220817,000000,425.0000000,433.0000000,416.4000000,419.6000000,975696
MOEX.VKCO:TQBR,D,20220818,000000,422.0000000,422.0000000,411.4000000,416.2000000,262373
MOEX.VKCO:TQBR,D,20220819,000000,412.8000000,414.8000000,404.0000000,414.4000000,355476
MOEX.VKCO:TQBR,D,20220822,000000,415.0000000,430.2000000,410.2000000,421.8000000,772951
MOEX.VKCO:TQBR,D,20220823,000000,426.8000000,447.8000000,419.2000000,447.8000000,1434112
MOEX.VKCO:TQBR,D,20220824,000000,447.8000000,449.6000000,425.2000000,429.0000000,866758
MOEX.VKCO:TQBR,D,20220825,000000,430.8000000,440.0000000,430.0000000,433.2000000,363343
MOEX.VKCO:TQBR,D,20220826,000000,435.2000000,437.6000000,430.4000000,436.8000000,183252
MOEX.VKCO:TQBR,D,20220829,000000,436.0000000,439.8000000,426.2000000,433.0000000,409401
MOEX.VKCO:TQBR,D,20220830,000000,433.0000000,438.0000000,425.4000000,429.2000000,572692
MOEX.VKCO:TQBR,D,20220831,000000,431.0000000,441.0000000,412.2000000,428.0000000,592451
MOEX.VKCO:TQBR,D,20220901,000000,429.0000000,429.8000000,420.2000000,422.0000000,291534
MOEX.VKCO:TQBR,D,20220902,000000,422.8000000,424.0000000,415.0000000,419.6000000,434209
MOEX.VKCO:TQBR,D,20220905,000000,421.6000000,437.4000000,417.6000000,431.6000000,703776
MOEX.VKCO:TQBR,D,20220906,000000,433.6000000,436.0000000,400.6000000,418.0000000,1013767
MOEX.VKCO:TQBR,D,20220907,000000,421.8000000,433.8000000,417.6000000,422.0000000,675657
MOEX.VKCO:TQBR,D,20220908,000000,421.0000000,429.8000000,418.2000000,423.0000000,403754
MOEX.VKCO:TQBR,D,20220909,000000,424.0000000,439.8000000,424.0000000,437.0000000,697536
MOEX.VKCO:TQBR,D,20220912,000000,437.4000000,473.8000000,430.2000000,468.0000000,2095870
MOEX.VKCO:TQBR,D,20220913,000000,469.8000000,474.2000000,455.8000000,461.8000000,1019751
MOEX.VKCO:TQBR,D,20220914,000000,460.8000000,467.6000000,451.0000000,464.8000000,672927
MOEX.VKCO:TQBR,D,20220915,000000,466.6000000,487.8000000,466.0000000,484.6000000,1315484
MOEX.VKCO:TQBR,D,20220916,000000,487.0000000,514.6000000,481.0000000,510.0000000,2599274
MOEX.VKCO:TQBR,D,20220919,000000,512.0000000,550.2000000,507.0000000,550.2000000,3683963
MOEX.VKCO:TQBR,D,20220920,000000,550.0000000,559.6000000,460.2000000,493.0000000,12843791
MOEX.VKCO:TQBR,D,20220921,000000,441.0000000,484.4000000,416.0000000,447.6000000,4870145
MOEX.VKCO:TQBR,D,20220922,000000,448.2000000,477.8000000,448.2000000,469.6000000,3117183
MOEX.VKCO:TQBR,D,20220923,000000,470.2000000,472.8000000,406.8000000,419.8000000,3559151
MOEX.VKCO:TQBR,D,20220926,000000,414.0000000,414.0000000,330.2000000,330.2000000,6703741
MOEX.VKCO:TQBR,D,20220927,000000,335.2000000,382.2000000,318.4000000,375.4000000,7379992
MOEX.VKCO:TQBR,D,20220928,000000,375.0000000,389.4000000,345.0000000,362.0000000,5119347
MOEX.VKCO:TQBR,D,20220929,000000,366.4000000,373.8000000,346.2000000,356.0000000,3062418
MOEX.VKCO:TQBR,D,20220930,000000,357.2000000,370.0000000,329.0000000,363.2000000,2943042
MOEX.VKCO:TQBR,D,20221003,000000,370.0000000,394.4000000,366.0000000,392.2000000,2919446
MOEX.VKCO:TQBR,D,20221004,000000,396.2000000,405.8000000,384.2000000,390.4000000,3638475
MOEX.VKCO:TQBR,D,20221005,000000,388.0000000,394.0000000,365.2000000,390.0000000,2567210
MOEX.VKCO:TQBR,D,20221006,000000,393.0000000,399.0000000,385.2000000,386.4000000,1381305
MOEX.VKCO:TQBR,D,20221007,000000,386.4000000,387.2000000,358.8000000,360.8000000,1533458
MOEX.VKCO:TQBR,D,20221010,000000,338.8000000,383.6000000,336.6000000,382.4000000,2340342
